KMR,Shodhit,PetEther,PS2BD2,-2.391417,-0.6959708,-0.6781328,-0.3775052,-0.5460142,-0.909185,-1.804618,0.1284805,-0.8899796,-0.2128273,-0.8369955,-0.267062,-1.107473,-0.9022964,-0.5409511,-1.368773,-0.5668277,-0.6158244,-0.1614062,-0.9349361,-0.6458939,0.5350751,0.06590054,0.09963734,0.2444071,0.2507196,0.2955283,0.1747224,0.228324,0.2682693,0.3891248,0.4103503,0.348288,0.3397026,0.3619651,0.333792,0.304576,0.266642,0.2829324,0.2394488,0.2522191,0.232605,0.2150608,0.1826187,0.1257115,0.1463594,0.1138841,0.115422,0.08587244,0.08665104,0.01959903,0.02233543,0.01237123,-0.001611318,0.003382772,-0.02438905,-0.04682558,-0.06420149,-0.07399907,-0.09929112,-0.1476336,-0.1524619,-0.1473564,-0.1521285,-0.152786,-0.1758793,-0.1903414,-0.2147117,-0.2231877,-0.2626443,-0.2281962,-0.267829,-0.3590457,-0.3169363,-0.3508973,-0.3110568,-0.307858,-0.3973769,-0.3553245,-0.3494254,-0.3935958,-0.3728758,-0.4129674,-0.403992,-0.4067266,-0.5175261,-0.5234724,-0.4673382,-0.4648565,-0.4989353,-0.4676325,-0.5176012,-0.4637793,-0.489699,-0.4454356,-0.4113055,-0.3992541,-0.2513752,-0.2642022,-0.3866847,-0.2255278,-0.07358572,-0.04013885,-0.06107247,-0.01318416,0.05061214,0.1079795,-0.007653228,0.2227938,0.2905295,0.3550223,0.39727,0.3512175,0.4804654,0.485573,0.4644563,0.4107714,0.2844576,0.7474908,0.4821544,0.7907299,0.7085788,0.7723001,0.9003288,0.9437018,0.9633712,0.9852581,1.11278,0.6168857,0.725034,0.8785606,1.015964,0.9804483,1.075689,1.052005,1.124649,1.330271,0.8903667,1.317477,1.527692,1.258652,1.290185,1.560553,1.584756,1.770719,1.81125,1.87,2.008337,1.878347,1.833118,2.142566,2.006202,1.665119,2.22543,2.039954,2.022176,2.056981,1.979101,1.970368,2.148529,1.257438,0.8708826,0.6457311,0.4156192,0.2716087,0.1426013,0.06048529,-0.007674677,-0.05640479,-0.09904512,-0.1351629,-0.1725453,-0.1985887,-0.2235969,-0.2440045,-0.2682383,-0.2876268,-0.303199,-0.3165405,-0.3274529,-0.3371066,-0.3455635,-0.3519144,-0.3575309,-0.3633724,-0.367956,-0.3709786,-0.3734499,-0.3754189,-0.3774862,-0.3790486,-0.3795195,-0.3800667,-0.3800267,-0.3800337,-0.3795505,-0.3790595,-0.3776721,-0.376314,-0.3745992,-0.3728587,-0.3710439,-0.3687846,-0.3660935,-0.3636101,-0.3611348,-0.3588029,-0.355987,-0.3529449,-0.3500252,-0.3470734
KMR,Shodhit,PetEther,PS3BD2,-0.4627415,-1.780743,-0.5866488,-0.7003758,-0.6558781,-0.9177366,-0.7148643,-1.302202,-0.4525495,-0.1540868,-1.281594,-0.1706732,-0.2967574,-0.963959,-1.147386,-0.3102043,-0.9013281,-0.2750198,-0.3395292,-1.405535,-0.1020866,0.3088426,0.0887874,0.005408267,0.2953145,0.2150834,0.02119715,0.2664869,0.4023429,0.2862545,0.2743524,0.3601924,0.3666507,0.3930923,0.3375429,0.3102776,0.341036,0.2713859,0.2596425,0.2812951,0.2399842,0.2310622,0.0862093,0.1784113,0.1639946,0.1129206,0.1246463,0.1085262,0.09625843,0.004195978,0.03491681,0.01358988,0.008444045,0.004740069,0.01085715,-0.0182633,-0.04387983,-0.08166322,-0.05267975,-0.07306407,-0.1361176,-0.1351966,-0.2227211,-0.1412144,-0.1879481,-0.2275616,-0.2261346,-0.208783,-0.2455294,-0.310739,-0.3009726,-0.3180783,-0.3113299,-0.3007006,-0.2972241,-0.3020537,-0.3495545,-0.3305479,-0.4116685,-0.5228697,-0.4171576,-0.4502145,-0.6002437,-0.3945045,-0.4453782,-0.4711653,-0.5155433,-0.5223434,-0.4099703,-0.5896831,-0.4604113,-0.4516187,-0.3630069,-0.3427321,-0.360906,-0.250599,-0.2671776,-0.2612152,-0.1229784,-0.1044605,-0.0519048,-0.1126015,0.03825322,0.0245807,0.01120367,0.02340296,0.2117977,0.2441379,0.08380849,0.3773293,0.4422348,0.4119818,0.4953496,0.5056875,0.5021996,0.6299824,0.4832849,0.4632146,0.5517726,0.5355068,0.7447296,0.652848,0.5921767,0.6901943,0.7804681,0.8621997,1.003226,0.9989989,1.143888,1.306985,1.200629,1.229309,0.9874757,1.204131,1.413512,1.376817,1.526342,1.524166,1.537735,1.526003,1.162486,1.465046,1.481582,1.699335,1.58485,1.68871,1.728623,1.893648,1.731695,1.619278,1.964998,1.921777,1.450207,2.041882,2.380104,1.558432,2.1639,1.940618,1.639301,1.260619,0.831008,0.5524194,0.3597805,0.2013062,0.08678149,-0.001244488,-0.0714094,-0.1179452,-0.1580007,-0.1881641,-0.2195332,-0.2421206,-0.2621424,-0.2802684,-0.2960689,-0.3126885,-0.3264964,-0.3376472,-0.3471072,-0.3554102,-0.3623618,-0.3680171,-0.3724786,-0.3757623,-0.3795935,-0.3821589,-0.3840896,-0.3856224,-0.3869768,-0.3878423,-0.3888549,-0.3892915,-0.3892526,-0.3886421,-0.3882936,-0.3877003,-0.3871175,-0.3857191,-0.3844945,-0.3833784,-0.381634,-0.3797929,-0.3777919,-0.3758414,-0.3737732,-0.3716777,-0.3695385,-0.3673683,-0.3648601,-0.3623625,-0.3598135
Kupilu,Shodhit,PetEther,PSKBD2,0.09060287,-0.6636914,-1.366678,-1.263367,-0.3666067,-0.7873435,-1.37569,-1.289683,-0.4216235,-0.6420323,-1.715206,-0.9414513,-0.4535865,0.2676241,-0.7170965,-0.6541637,-0.343978,-0.06934366,-0.5278424,-0.4700819,0.5211932,0.1618758,0.201836,0.6210472,0.4280729,0.8402161,0.9377799,0.9196402,0.9629055,1.030922,1.030676,1.043271,1.070424,1.133817,1.103177,1.124543,1.157477,1.194052,1.140836,1.221,1.203363,1.259298,1.290049,1.319043,1.337749,1.356412,1.323201,1.400222,1.432304,1.454166,1.46484,1.496462,1.51844,1.455262,1.523628,1.466749,1.409139,1.400124,1.201031,1.028522,0.7896254,0.6892,0.6132604,0.510991,0.4630705,0.3926356,0.3703478,0.3334467,0.3093319,0.3006603,0.2899874,0.2771346,0.2635168,0.2514012,0.2384088,0.2327447,0.2273092,0.229587,0.2171936,0.2035598,0.1909983,0.1848184,0.1681495,0.1608377,0.1529421,0.1387403,0.1203177,0.100879,0.07937493,0.05777883,0.03485144,0.01004222,-0.01419889,-0.04088628,-0.06605934,-0.09233715,-0.1129695,-0.1320152,-0.1505878,-0.1668692,-0.1809498,-0.1947188,-0.2076927,-0.2226423,-0.2386827,-0.2583892,-0.2787944,-0.2967704,-0.312546,-0.3241569,-0.3318378,-0.3384012,-0.3423725,-0.3450177,-0.3469261,-0.3478256,-0.3453202,-0.3442719,-0.3456951,-0.3452201,-0.3442371,-0.3429319,-0.343157,-0.3414742,-0.3396535,-0.3393332,-0.3399424,-0.338739,-0.3389015,-0.339225,-0.3394447,-0.3384765,-0.3372782,-0.3367111,-0.3342833,-0.3333806,-0.3323237,-0.331275,-0.3294738,-0.3281992,-0.3265405,-0.3275153,-0.3308889,-0.3327106,-0.337829,-0.3407015,-0.3408481,-0.3424454,-0.343284,-0.344825,-0.3470613,-0.3503904,-0.3528165,-0.3552007,-0.354429,-0.3569229,-0.3598347,-0.3646056,-0.3751201,-0.3832841,-0.3895613,-0.3954179,-0.401612,-0.4060193,-0.4083517,-0.410607,-0.411457,-0.4128991,-0.4119334,-0.4115261,-0.4107713,-0.4100139,-0.4097266,-0.4090043,-0.4071618,-0.4072366,-0.406906,-0.4056021,-0.4039816,-0.4027256,-0.4012039,-0.3995678,-0.3978167,-0.3960715,-0.3943771,-0.3926709,-0.3907233,-0.3890216,-0.3870455,-0.3849326,-0.3833384,-0.3812085,-0.3790302,-0.3769254,-0.374984,-0.372947,-0.3710124,-0.368692,-0.3665802,-0.3645081,-0.3622602,-0.3600498,-0.3577233,-0.3553265,-0.3532107,-0.3510555,-0.3488916,-0.3467334,-0.3443507,-0.3419412,-0.3397794
KMR,Ashodhit,MeOH,MABD2,0.2143612,-1.227971,-1.122964,-2.511984,-0.5879013,-1.699367,0.4570353,0.678782,-0.5372697,-1.016514,-0.8799823,-0.5946443,-0.7402668,0.3001575,0.6245044,0.8039432,0.3481617,0.351583,0.621048,0.6492518,0.6346643,0.9741719,1.026089,0.7537171,0.6738114,0.6035865,0.5835545,0.7127297,0.6149524,0.6155705,0.8320309,0.5980128,0.8534576,0.5659862,0.6806821,0.5899558,0.683898,0.4838253,0.4897989,0.6953641,0.5516776,0.3983238,0.5483978,0.5417707,0.3209627,0.4180173,0.4553405,0.3576912,0.3262718,0.2315198,0.1410708,0.1848871,0.2511252,0.1999689,0.2366305,0.2451158,0.1724159,0.1551426,0.1258217,0.01938951,0.04957603,-0.02701172,-0.06338582,-0.03737526,-0.2502038,-0.1263862,-0.1477187,-0.2663955,-0.320109,-0.4910795,-0.4371439,-0.525673,-0.7161088,-0.5922835,-0.4803977,-0.4913002,-0.4304797,-0.5786978,-0.4381519,-0.57524,-0.6991236,-0.6571706,-0.8429278,-0.8997491,-0.6626254,-0.7632511,-0.6618468,-0.8968338,-0.8208226,-0.713425,-0.8402171,-0.7358608,-0.6457112,-0.512235,-0.4076618,-0.4888032,-0.5916595,-0.4380921,-0.4822517,-0.5364755,-0.4041836,-0.3015039,-0.188822,-0.1094862,-0.2959216,-0.1148896,-0.1144289,-0.08509095,-0.09884332,-0.1788647,0.06518769,-0.09329297,0.009842882,0.2231965,0.2002525,0.2174764,0.269952,0.2234347,0.09646727,0.464286,0.03371399,0.02730893,0.5180349,0.3684738,0.1950514,0.5009738,0.8757978,0.9263849,0.8345033,0.7074575,0.9823555,0.7232756,0.7477755,1.075349,0.7822364,0.7842037,0.5724249,1.338774,1.037406,1.115673,1.06292,1.420049,1.140077,1.217063,1.936222,1.296055,1.593295,1.034728,1.389233,1.144339,1.083838,1.369872,1.118306,1.408405,1.243721,1.089398,0.9975579,1.119312,0.9421743,0.9007204,0.815997,0.7488342,0.6929372,0.6113115,0.5291609,0.4517349,0.3884463,0.3249848,0.2638715,0.2138012,0.1560368,0.1034377,0.05455074,0.00856985,-0.02963745,-0.07068867,-0.1106238,-0.1448737,-0.176567,-0.2024921,-0.2285717,-0.2511554,-0.2709913,-0.2892208,-0.3058822,-0.3207895,-0.3338849,-0.3459804,-0.3565466,-0.3656387,-0.3744902,-0.3825945,-0.3895398,-0.3958951,-0.4023338,-0.4076999,-0.412517,-0.4166847,-0.420559,-0.4242215,-0.4268089,-0.4293966,-0.4315047,-0.4336296,-0.4352631,-0.4365972,-0.4375201,-0.4383151,-0.4387008,-0.4386572,-0.4388214
Kupilu,Ashodhit,MeOH,MAKBD2,-0.1855884,-0.9664882,-1.5985,-0.9655661,-1.128976,-1.9572,-0.6520782,-1.192114,-0.1574976,0.1395951,-0.176527,-0.1614074,-0.1689698,0.4531016,-0.2156919,0.2507437,0.2112758,0.3497566,0.8953252,0.7005611,0.720544,0.9217634,0.7503404,0.9082252,0.6806655,0.5646859,0.6118764,0.6937874,0.4905479,0.6092505,0.7445185,0.492748,0.7111878,0.623834,0.3734924,0.4737008,0.3920832,0.5339798,0.3852303,0.4331744,0.3788771,0.3650083,0.3163572,0.3558181,0.2346881,0.2907053,0.251851,0.2240966,0.1740112,0.1921043,0.1631463,0.1419933,0.08936927,0.05787119,0.01080171,0.01607769,-0.04206987,-0.01826992,-0.05542102,-0.1085097,-0.1222382,-0.173404,-0.2227003,-0.1852274,-0.2410389,-0.2737255,-0.3525774,-0.3328191,-0.3964729,-0.3963829,-0.3939962,-0.4112398,-0.4440701,-0.5330033,-0.536102,-0.6359704,-0.5256753,-0.567196,-0.5371775,-0.555153,-0.6205869,-0.6182029,-0.6479336,-0.5702247,-0.6097697,-0.8191616,-0.6229142,-0.7007281,-0.641221,-0.6396765,-0.6181199,-0.569639,-0.684282,-0.5747198,-0.5973977,-0.6354028,-0.59637,-0.5485376,-0.6329911,-0.6314769,-0.594722,-0.5346963,-0.6178734,-0.4083792,-0.6446915,-0.5406286,-0.3757695,-0.4721213,-0.3014896,-0.2638801,-0.2441439,-0.2169507,-0.07571453,-0.3372443,-0.003508004,-0.03472194,-0.4436144,-0.2919727,-0.06590744,-0.2066113,-0.05222158,0.1437283,-0.1999021,0.3882774,0.01058348,-0.150695,0.06947624,0.5497567,0.1666892,0.5022614,0.6271989,0.6380021,0.4849332,0.5060874,0.4316657,0.633747,0.7460835,0.7791684,1.099862,0.8839536,1.05394,1.093414,0.8040681,1.194706,1.318166,1.387383,1.231639,1.470257,1.32244,1.355052,1.2309,1.435135,1.630154,1.736792,1.719815,1.780897,2.002674,2.001952,1.768244,1.52494,1.801077,1.906606,1.990043,2.143883,2.143731,1.531375,1.505851,1.357271,1.362589,0.9949474,0.8210542,0.7427667,0.590949,0.4759322,0.3889966,0.2961453,0.2132472,0.1370671,0.06628906,0.007513843,-0.04682696,-0.09395961,-0.134746,-0.1705302,-0.202324,-0.2303541,-0.2535192,-0.2751905,-0.2921545,-0.3069132,-0.3208473,-0.3324372,-0.3421109,-0.3502717,-0.3581629,-0.3652156,-0.3712756,-0.3758879,-0.3803365,-0.3846524,-0.38768,-0.3906151,-0.3927166,-0.3947085,-0.3967843,-0.3981448,-0.3994569,-0.4003784,-0.4005823,-0.4007816,-0.4011399
KMR,Shodhit,MeOH,MS1BD2,-0.4119818,-0.9469532,-0.8201274,-1.666056,-0.5962664,-0.5415439,-1.753064,-1.742927,-0.5041742,-1.052827,-1.076662,-0.7751122,-0.6206262,-0.3580511,-0.1859771,0.06223092,0.408688,0.5050005,0.9862527,0.85574,0.571888,0.9375042,0.6109291,0.8149231,0.5784935,0.7745284,0.8856254,0.6167414,0.6692617,0.6521034,0.6609697,0.7063146,0.4599878,0.561809,0.6374391,0.4928628,0.5465278,0.5453153,0.5858592,0.560463,0.4064893,0.3783632,0.5243787,0.4269944,0.3950787,0.4751555,0.5050698,0.3978184,0.2649007,0.3552333,0.3710794,0.2112491,0.3539173,0.3016476,0.1936125,0.1178654,0.1315957,0.1534063,0.1246423,0.04737904,0.1634835,0.009256279,-0.01689554,-0.009683304,-0.09699091,-0.001749279,-0.0692648,-0.1501997,-0.05091996,-0.1415122,-0.1632333,-0.443796,-0.3167729,-0.1631759,-0.2748141,-0.3482811,-0.461794,-0.4726375,-0.5113969,-0.5166379,-0.4782915,-0.6379325,-0.5866001,-0.4794786,-0.6350896,-0.6305711,-0.6997286,-0.4923711,-0.4839773,-0.5344009,-0.6777727,-0.6436765,-0.5215719,-0.6458404,-0.6710015,-0.5014973,-0.5955654,-0.3817486,-0.5979924,-0.525913,-0.5384827,-0.5604353,-0.544609,-0.6237298,-0.4301566,-0.5031797,-0.5410863,-0.4682593,-0.424542,-0.3927342,-0.3626803,-0.4285906,-0.1923156,-0.2907755,-0.1879396,-0.2564345,-0.4102233,-0.6128662,-0.5249584,-0.4891163,-0.2960887,-0.2922815,-0.3321932,-0.3745999,-0.4416393,-0.435602,-0.3241565,0.007696841,-0.1609539,0.2605066,0.01622991,-0.2650479,0.084462,0.06638112,0.123785,-0.01274071,0.04598812,0.4564487,0.2739302,-0.03630439,0.3449258,0.4611985,0.7834447,0.5562949,0.5164332,0.7955625,0.6099188,0.2674892,0.3466936,0.8530462,0.8733188,0.7592895,0.7380926,0.9314711,1.169467,1.049806,1.290087,1.008818,0.8644286,1.208278,1.497089,1.244393,1.340292,1.684059,1.530284,1.332988,1.564216,1.456891,1.730231,1.887316,1.878842,1.647219,1.615112,1.474891,1.185699,1.205637,1.072473,0.9630812,0.8950336,0.8208796,0.7336008,0.6612376,0.5960084,0.537174,0.4754156,0.4207006,0.3701839,0.3235096,0.278939,0.2394162,0.2013744,0.16407,0.1311109,0.1011854,0.0690526,0.04092972,0.01366306,-0.009915899,-0.03408947,-0.05627609,-0.07514675,-0.09368092,-0.1102208,-0.1276113,-0.1435291,-0.1573895,-0.1703662,-0.1828935,-0.1938196,-0.2032951,-0.2126159
KMR,Shodhit,MeOH,MS2BD2,-2.359003,-0.4929716,-0.02756652,-1.180134,-1.817283,-1.294206,-0.3262134,-1.840358,0.3811443,-0.5055459,-0.9088177,-0.4574366,-0.4971228,-0.3376525,0.0748425,0.539016,0.7183813,0.9317558,0.7138571,0.5460616,0.6963893,1.003242,0.7883904,0.5943765,0.5390731,0.7834691,0.7345483,0.7422275,0.6041171,0.6850698,0.7073605,0.5440605,0.5230481,0.7393942,0.6067488,0.4888362,0.5715083,0.6847518,0.4793083,0.6091693,0.4841098,0.5169868,0.3661406,0.3263255,0.4611551,0.3734739,0.2971685,0.3170624,0.2908212,0.2130273,0.1894457,0.1852202,0.1118854,0.1199795,0.1010583,0.1904215,-0.02382676,-0.01840146,0.06027403,-0.07651183,0.02099376,-0.07642368,-0.1041985,-0.2722242,-0.194438,-0.2336728,-0.1391411,-0.4242095,-0.3725236,-0.3173966,-0.2465602,-0.3581347,-0.4357199,-0.4368962,-0.5217896,-0.4408042,-0.6379959,-0.5842355,-0.5494642,-0.5361354,-0.6024343,-0.4894023,-0.6444043,-0.6181192,-0.7073394,-0.7428755,-0.5882533,-0.5923839,-0.8175764,-0.5280362,-0.6680157,-0.620182,-0.684296,-0.5591778,-0.4074492,-0.6035771,-0.6447719,-0.7092284,-0.5771714,-0.6155716,-0.673083,-0.5160038,-0.5774123,-0.3814196,-0.7405664,-0.4756251,-0.1834983,-0.3574647,-0.3785953,-0.343086,-0.312337,-0.0983144,-0.05401687,-0.1999976,0.02562348,0.1109562,-0.3540643,0.05447588,-0.3308128,-0.1903843,-0.3812589,0.02443174,-0.01433588,0.2881979,-0.166627,0.02122787,0.3077308,0.2146026,0.2230713,0.08065653,0.42671,0.2851909,0.1317835,0.5709185,0.239967,0.512368,0.6838101,0.5112277,0.6017578,0.737937,0.592838,0.8562427,1.022652,0.6386608,0.793529,0.776804,1.151719,0.6985233,1.146355,1.082782,0.942342,1.421552,1.30537,1.274933,1.623929,1.549743,1.094856,1.456608,1.51119,2.007335,1.617788,1.739064,1.344077,1.91412,1.809923,1.650076,1.953529,1.675401,1.365612,1.292634,1.143923,0.995016,0.8604097,0.733337,0.6138285,0.5171808,0.4291938,0.3450736,0.2712627,0.2081404,0.1457268,0.09300963,0.04553118,0.002811037,-0.03575876,-0.06996579,-0.1004461,-0.128512,-0.153146,-0.1748075,-0.195957,-0.2138825,-0.2293719,-0.2432994,-0.2576026,-0.2696944,-0.2805911,-0.2898021,-0.298694,-0.306254,-0.3120065,-0.3175985,-0.3220238,-0.3265064,-0.3305032,-0.3335311,-0.3360703,-0.338355,-0.3400854,-0.3412237,-0.3422514
KMR,Shodhit,MeOH,MS3BD2,-0.4377887,-2.584144,-0.7438123,-0.1747283,-1.102495,-1.273902,-1.024014,-0.4380323,0.02956451,0.02960233,-0.772724,-0.6461315,-0.08456606,0.8236247,0.2596032,0.6059004,0.4688554,0.9028482,0.9312387,0.8901457,0.871549,1.022283,1.086569,1.141337,1.053045,0.8345114,0.940628,0.7588797,1.150615,0.8110694,0.8241988,0.8719119,0.8892955,0.6739127,0.7780618,0.68407,0.6914498,0.9131465,0.7408228,0.6391088,0.6751127,0.5719333,0.6413533,0.5029627,0.4982889,0.4929662,0.5764265,0.3699823,0.3609739,0.3510715,0.3593643,0.2838987,0.2197051,0.2435926,0.1167916,0.1505509,0.140128,0.06174981,0.08171124,0.009423965,-0.06751458,-0.07893833,-0.1888503,-0.2588684,-0.2619389,-0.2744473,-0.3621895,-0.258274,-0.3294153,-0.5370697,-0.4069202,-0.4765941,-0.4936789,-0.5396243,-0.4491237,-0.4539755,-0.4480741,-0.6932342,-0.72343,-0.6917561,-0.7325868,-0.719408,-0.5623614,-0.7087684,-0.7339091,-0.6396151,-0.7891653,-0.767611,-0.6672964,-0.7464154,-0.5193866,-0.7852717,-0.6806309,-0.6211183,-0.6831194,-0.6118091,-0.4967294,-0.405009,-0.530769,-0.5561556,-0.6291882,-0.6672379,-0.6946136,-0.5020854,-0.4646581,-0.5929896,-0.6643633,-0.4487395,-0.4407366,-0.4424897,-0.4867877,-0.48765,-0.4056627,-0.445945,-0.305956,-0.2759733,-0.312077,-0.4587093,-0.7397884,-0.3982125,-0.1193159,-0.4243452,-0.3734199,-0.1070303,-0.04489297,-0.2789816,-0.2256585,-0.3145108,-0.3042107,-0.2689639,-0.3497558,-0.162337,0.2323849,0.05502817,0.1430363,0.1108202,0.08818492,0.7521648,0.1633802,-0.04444318,0.5612532,0.3876385,0.4491203,0.2854693,0.1683295,0.4362703,0.5976895,0.3313806,0.6657337,0.571156,0.6300856,0.628867,0.9444973,0.6093078,1.034584,0.5265225,1.059989,1.17406,1.277154,0.8154364,1.080397,1.18904,1.006917,1.289214,1.429588,1.050242,1.281637,1.288975,1.479064,1.190552,1.417802,1.436459,1.558398,1.525445,1.457709,1.041953,0.9472738,0.8188174,0.7231512,0.6366661,0.5557773,0.4828251,0.4110373,0.3568376,0.2918369,0.2393233,0.1935462,0.1489535,0.1118369,0.07646781,0.04443769,0.01284906,-0.01313967,-0.03696996,-0.06228039,-0.08364506,-0.1037952,-0.1212418,-0.1384836,-0.153627,-0.1655909,-0.1775556,-0.1882627,-0.1990972,-0.209024,-0.2174784,-0.2251346,-0.2326763,-0.2385613,-0.2437531,-0.2489115
Kupilu,Shodhit,MeOH,MSKBD2,-2.556806,-1.549772,-0.2201167,-1.445597,-0.6396065,0.06380515,-0.4518168,-0.633448,-1.365549,-0.2021616,-1.374394,0.1583071,-0.2596885,0.1897691,0.3043677,0.3621892,0.4281646,0.7379438,0.4457334,0.7758294,0.607104,0.518376,0.7314532,0.602611,0.648995,0.640904,0.6144667,0.9022285,0.5830782,0.662677,0.7274507,0.6691533,0.6740794,0.5914875,0.6215118,0.4167554,0.5096587,0.6681201,0.4850198,0.4696505,0.4646483,0.3760038,0.310681,0.2553134,0.3795481,0.3011371,0.2814026,0.2535884,0.3015099,0.290783,0.08194464,0.2017139,0.1459167,0.1370156,0.1223349,-0.009509598,0.0813651,0.05135657,-0.05939949,-0.0961391,-0.1075283,-0.001125439,-0.06762249,-0.126093,-0.2092809,-0.2132713,-0.1893254,-0.1971915,-0.3102186,-0.4394901,-0.2078543,-0.3644702,-0.293392,-0.3514577,-0.2859871,-0.5179236,-0.3646569,-0.4458922,-0.4013112,-0.5702745,-0.5463144,-0.4193093,-0.332866,-0.419803,-0.3103726,-0.322055,-0.3620765,-0.330512,-0.2588505,-0.3120699,-0.3899122,-0.2976638,-0.1055214,-0.2867749,-0.1810846,-0.07455919,-0.251738,-0.116209,0.01514732,0.1217134,0.1014403,0.3328826,0.3946929,0.2169456,0.2394289,0.2775056,0.4033706,0.3609236,0.6055813,0.7193914,0.6470674,0.6663252,0.8882116,0.7068708,0.7746652,0.7772813,0.6745318,0.8937637,1.084921,0.9794726,0.8803511,0.6224822,1.112129,1.241664,0.84489,0.8896998,0.8468703,0.9168131,0.5125073,0.6690016,0.4916943,0.5394451,0.7552553,0.5921372,0.6339773,0.6432001,0.6968692,0.7724758,0.6874717,0.9047445,0.8989622,0.8979975,0.8702468,0.8657783,0.8828046,0.8315938,0.8989275,0.7992348,0.7219255,0.7679815,0.7386518,0.6788287,0.6649444,0.6365406,0.5876058,0.5383632,0.5077211,0.4585413,0.4103425,0.3628046,0.3084636,0.2612898,0.2044666,0.1555663,0.1010338,0.05029735,0.007880673,-0.04094024,-0.08374215,-0.1261733,-0.166189,-0.2021656,-0.2369319,-0.2697546,-0.2997279,-0.325347,-0.3506436,-0.3736827,-0.3944348,-0.411523,-0.4276087,-0.441312,-0.453421,-0.4634818,-0.4727938,-0.4805994,-0.486983,-0.4925659,-0.4969473,-0.5004792,-0.5040944,-0.5067282,-0.5087214,-0.5102644,-0.5116983,-0.5124821,-0.5130359,-0.5130337,-0.5128965,-0.5125574,-0.5118279,-0.5108561,-0.5097294,-0.5084594,-0.5070283,-0.5055247,-0.503702,-0.5019995,-0.4998037,-0.4975547,-0.4954032
KMR,Ashodhit,EtOAC,EABD2,-0.01322609,-0.3769107,0.1744935,-1.15218,-0.1886586,-0.5922135,-3.227973,-0.3208503,-1.283049,-3.789552,-0.3112177,-1.076486,0.1128145,-3.173146,-1.72482,0.4838871,-0.8821091,0.2980413,-3.485397,1.287093,0.9100959,0.5049507,-0.4032423,-0.4381096,0.03876119,-1.983082,-1.949968,-2.802066,0.4575561,0.6122752,0.1427781,1.691946,1.236877,0.23808,1.57852,0.9412427,0.4038073,1.670285,0.958328,-0.6237577,-0.38896,-0.3353388,1.01112,0.9556156,1.785872,0.7994674,0.7632924,0.4079382,-0.115747,0.9106626,0.4294012,0.9145457,0.02471819,0.6975512,1.686838,1.046154,1.313555,0.7724275,0.1681328,0.5125116,1.142449,0.5033818,0.8395783,0.9072283,0.9272833,1.021149,0.9942154,1.063416,1.005185,0.807989,0.8422525,0.7975254,0.7306465,0.6811667,0.7102585,0.5733998,0.5753238,0.5631848,0.3701428,0.4392494,0.3912849,0.286353,0.2792866,0.2536692,0.2845106,0.2351852,0.136738,0.1350853,0.1405648,0.1522445,0.1274398,-0.05875558,-0.001343974,0.06340816,-0.1627437,0.005590982,0.04070404,-0.02964772,-0.007012684,-0.07246204,-0.0958688,0.08133621,0.08617276,0.1460553,0.1853397,0.1200332,0.1205426,0.2186298,0.1818006,0.2851878,0.3477395,0.3250896,0.3561282,0.3860396,0.2807176,0.4416217,0.2213711,0.4049765,0.518632,0.6362385,0.4898587,0.245403,0.2485427,0.5424767,0.5041355,0.7133472,0.5193515,0.6719285,0.7012559,0.7785023,0.790944,0.9201215,1.055412,1.219848,0.9159855,1.07682,1.096333,0.899735,1.276282,0.9987993,1.094654,1.382968,1.301469,1.582242,1.576955,1.588723,1.265584,1.14124,1.36058,1.466888,0.7790711,0.6713882,0.7852386,0.6946963,0.6385955,0.5519754,0.5587439,0.3707445,0.2422231,0.1524216,0.04296085,-0.06557259,-0.157126,-0.2369522,-0.3103181,-0.370407,-0.4185473,-0.4637146,-0.4966146,-0.5253684,-0.5521159,-0.5720745,-0.5905856,-0.6041504,-0.6172331,-0.6272535,-0.6373037,-0.6445036,-0.6502593,-0.6546284,-0.6591134,-0.6619123,-0.6634697,-0.6646912,-0.6656552,-0.6658175,-0.6653389,-0.6646234,-0.6632364,-0.6616611,-0.660045,-0.6576956,-0.655264,-0.6523949,-0.6496017,-0.6462719,-0.6430413,-0.6387474,-0.6346849,-0.6310637,-0.6266134,-0.6222024,-0.6175392,-0.6128504,-0.6082735,-0.6037009,-0.5988881,-0.5942149,-0.589283,-0.5843808,-0.5795388
